,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1162,26121032,1.0,26.418668496911454,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,26124034,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,26174258,2.0,34.1413864104324,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,26293955,1.0,30.08373369938229,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,26350384,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918840490002714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,26356967,1.0,38.522992450240224,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,26460844,1.0,28.43925875085793,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,26503830,2.0,19.807824296499657,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,26534177,2.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,26589352,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014444453124226713,0.014444490086751166,0.014444468220316904,0.014444451774016752,0.014444460700685344,0.014444453639798486,0.17130991184199687,0.014444460997894044,0.5311109116739061,0.014444462430328589,0.1242456347149326,0.014444468257989616,0.01444444721043777,0.014444458158642598,0.014444467168076456
1172,26604927,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,26668845,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801418224320982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,26678326,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,26736520,1.0,,4.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,26745598,2.0,30.190803019903914,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,26799932,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666664426542322,0.0,0.0,0.0,0.0,0.0,0.0
1178,26819219,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,26822203,1.0,22.1413864104324,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5323938438798347,0.0,0.0,0.0,0.1279594259830619,0.0,0.0,0.33090277513493455,0.0
1180,26883963,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915915764088729,0.0,0.0,0.0
1181,26924533,2.0,27.74468085106383,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,27011931,1.0,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,27111001,1.0,25.11187371310913,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,27136792,2.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,27257196,1.0,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,27319522,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,27343919,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,27414127,1.0,21.60878517501716,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,27503058,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,27534291,1.0,30.61633493479753,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,27545562,1.0,24.31022649279341,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01666666836858799,0.2666664528419797,0.5115384605040065,0.016666666668212655,0.016666673252110843,0.01666667132482798,0.016666679063911758,0.016666685065340685,0.01666669218499333,0.01666668291649082,0.016666751039154933,0.016666674493177647,0.016666666680618118,0.016666666790294358,0.01666669438923628
1192,27701740,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,27705182,2.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,27713610,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,27730119,1.0,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,27733064,1.0,22.339052848318467,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,27763641,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04304368699592461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9493353382397016,0.0,0.0
1198,27861972,1.0,36.51338366506521,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,27901880,2.0,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,27939424,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766666070736634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,27955889,2.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,27959591,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333355322800206,0.0033333482240169624,0.201651655035663,0.003333334068439922,0.05930529320100312,0.003333335079409503,0.003333341812189914,0.003333337784358425,0.15333325778918583,0.0033333373501168778,0.2011877477915808,0.003333340316937213,0.0033333343151991665,0.003333336406339039,0.3440280427713939
1203,27999467,2.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,28000516,2.0,23.187371310912837,5.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,28029831,1.0,37.240905971173646,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,28146436,1.0,25.471516815374056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666664999860464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,28176578,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4973530120312268,0.0,0.0,0.4907748282836749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,28331766,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333336734850304,0.5333329223758304,0.03333334983084196,0.033333333336423215,0.03333334649522028,0.03333334264328955,0.033333358110872825,0.033333370105516784,0.03333338433507082,0.033333365810758686,0.03333348556349544,0.03333334897565679,0.033333333361217195,0.03333333358041981,0.033333388740536214
1209,28352734,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,28380480,1.0,42.68222374742622,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,28390574,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,28407179,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766666070736634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,28433588,1.0,21.5044612216884,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,28503244,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9532163037538586,0.0,0.0,0.0
1215,28550486,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6122353166413341,0.0,0.0,0.0,0.3838782779491857,0.0,0.0,0.0,0.0
1216,28610611,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9594202395983789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,28646853,1.0,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,28671928,1.0,26.00411805078929,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555558260052508,0.005555558872454179,0.005555560973823388,0.005555559136439411,0.005555559414168338,0.005555558931694226,0.005555559413084388,0.4305554891336107,0.24183006282883956,0.005555559782243875,0.21388885216892597,0.005555559235021878,0.00555555568280278,0.005555559070116021,0.005555559679325085
1219,28682177,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4797101163805834,0.18820196314003604,0.0,0.0,0.0,0.3048087788463627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,28737030,1.0,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,28786479,2.0,22.69595058339053,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666667886420736,0.006666666672811828,0.00666666982648069,0.006666667109656662,0.006666671395067296,0.49111109970237204,0.006666666667241536,0.28147166031948095,0.13186165692765384,0.006666666878130059,0.006666667027324858,0.006666666964591418,0.006666666710567879,0.0066666683527884605,0.0066666670489542385
1222,28936761,1.0,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,29050891,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333336734850304,0.5333329223758304,0.03333334983084196,0.033333333336423215,0.03333334649522028,0.03333334264328955,0.033333358110872825,0.033333370105516784,0.03333338433507082,0.033333365810758686,0.03333348556349544,0.03333334897565679,0.033333333361217195,0.03333333358041981,0.033333388740536214
1224,29095435,1.0,30.770075497597805,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,29150615,2.0,28.01372683596431,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,29221001,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,29277405,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,29308631,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766666070736634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,29330297,1.0,,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,29367816,2.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,29452221,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,29458552,1.0,33.34248455730954,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333347574091912,0.013333338711747722,0.3386178345463073,0.013333335670195704,0.013333356569442536,0.013333338296902952,0.013333345940596158,0.4880486822738673,0.013333353814177728,0.01333333935077254,0.013333339198961564,0.013333356797938536,0.013333340211377978,0.013333349487676584,0.013333341555943522
1233,29534270,1.0,23.195607412491427,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,29577325,2.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,29589336,1.0,24.93891557995882,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,29629803,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04540827801955406,0.18071419065370362,0.034588106584471354,0.014047623107363778,0.046581879267476804,0.014047627502631345,0.057778723881744425,0.19305179289719504,0.12152087687850276,0.014047633295629107,0.09503893978498758,0.12422944548304712,0.014047622149483097,0.014047624605437759,0.014047637130730652
1237,29647159,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9066665880012171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,29664879,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015000007327999276,0.015000037231984011,0.015000017429019494,0.01500000184037754,0.015000013005766477,0.015000004843868413,0.015000021243216878,0.015000027070237234,0.7899997835794706,0.015000010421679623,0.015000029511691432,0.015000019822137644,0.01500000245467555,0.015000008066822295,0.01500001615105352
1239,29677025,1.0,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,29684869,2.0,,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,29713157,1.0,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,29796307,2.0,32.0,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,29803041,1.0,25.90803019903912,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,29869570,1.0,37.803706245710366,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,29875875,2.0,33.2656142759094,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,29911153,1.0,26.866163349347968,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,30014518,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,30020854,2.0,22.11667810569664,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,30062670,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,30096742,2.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,30148532,1.0,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,30171094,2.0,21.570350034317087,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,30173500,1.0,27.203843514070005,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18040013337273275,0.0,0.0,0.4967816013068395,0.0,0.0,0.0,0.0,0.0,0.31461901267421605,0.0,0.0,0.0,0.0,0.0
1254,30242881,2.0,23.173644474948524,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04304368699592461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9493353382397016,0.0,0.0
1255,30389929,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,30390368,1.0,23.571722717913516,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,30411911,1.0,21.73232669869595,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,30435350,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,30458768,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,30470646,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450979889146256,0.0,0.0
1261,30473698,1.0,,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4708333019984383,0.0,0.0,0.0,0.49523808746544895,0.0,0.0,0.0,0.0,0.0
1262,30491453,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,30588750,1.0,,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450979889146256,0.0,0.0
1264,30639044,1.0,25.279341111873713,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,30697784,2.0,27.82155113246397,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,30705394,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,30757148,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02222226990347997,0.022222242637310617,0.022222247309269656,0.022222230635485896,0.4777017579071539,0.022222264940747662,0.02222223908238308,0.2334089668572227,0.022222304696675868,0.022222271280752163,0.022222248852914156,0.022222242944795398,0.022222241219585003,0.022222232790938923,0.022222238941285024
1268,30771771,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333673717598,0.5333329056839594,0.03333334984212563,0.03333333333642531,0.033333346504221685,0.03333334264965596,0.033333358127823516,0.03333337013068137,0.03333338436998666,0.03333336583298164,0.033333502078309867,0.033333348986355295,0.033333333361236235,0.033333333580588716,0.03333338877847256
1269,30839123,1.0,30.190803019903914,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,30846386,2.0,34.80301990391215,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,30852119,1.0,23.27247769389156,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,30875952,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,31018939,1.0,22.770075497597805,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,31113686,2.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,31158509,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,31230721,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98494621499817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,31250004,1.0,28.312971859986273,4.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,31322606,1.0,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,31332339,2.0,50.21825669183254,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,31358630,1.0,,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,31375613,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333335140127757,0.013333333341869369,0.01333333763653165,0.01333333333334,0.013333340053003377,0.01333333372087465,0.013333333333336393,0.8133333076513626,0.013333341519720869,0.013333333658803206,0.013333333865042882,0.013333333731421045,0.013333333391444876,0.013333335715089729,0.013333333908031476
1282,31442490,2.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,31580003,1.0,24.054907343857234,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,31742053,2.0,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,31763429,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,31823075,1.0,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,31872565,2.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,32001417,1.0,32.20041180507893,4.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,32052922,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,32252595,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766666070736634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,32253717,2.0,30.93205216197666,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4766666512862064,0.4902777633372368,0.0
1292,32300330,1.0,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,32318810,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754385611599288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,32351527,1.0,20.38984214138641,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333334183611645,0.13333323128154692,0.132671590465027,0.00833333333410571,0.008333336623414123,0.1310270427314647,0.4970429971971996,0.008333342525284145,0.008333346082246559,0.00833334145172297,0.008333370710989082,0.00833333724344945,0.008333333340303468,0.00833333339509762,0.008333347183480734
1295,32391169,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,32467037,1.0,23.154426904598488,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,32474326,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450979889146256,0.0,0.0
1298,32558666,1.0,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,32611928,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766666070736634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,32685434,1.0,,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333347574091912,0.013333338711747722,0.3386178345463073,0.013333335670195704,0.013333356569442536,0.013333338296902952,0.013333345940596158,0.4880486822738673,0.013333353814177728,0.01333333935077254,0.013333339198961564,0.013333356797938536,0.013333340211377978,0.013333349487676584,0.013333341555943522
1301,32745123,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555554942487736
1302,32752803,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,32769114,2.0,26.84969114619081,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,32860250,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,32880846,1.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,32961427,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450979889146256,0.0,0.0
1307,33021211,1.0,28.45847632120796,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,33134479,2.0,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
